Chrom	StartPos	EndPos	#Observed	#Effective
4	9277685	9283589	100	12.202382226619022
4	9283608	9289632	100	13.721052028743145
4	9289652	9292715	100	9.443102268881557
4	9292777	9299929	100	15.375016478172341
4	9299991	9305590	100	11.925257989944932
4	9305618	9311252	100	13.568022184151975
4	9311269	9324271	100	18.80164867795574
4	9324400	9330799	100	20.023356245215837
4	9330814	9341490	100	11.983388664614715
4	9341561	9356433	100	15.385382858531244
4	9356451	9365191	100	14.642137757350266
4	9365229	9370348	100	11.143276704995138
4	9370359	9377572	100	10.951637795089656
4	9377589	9386397	100	9.060681756356917
4	9386421	9391747	100	11.418675492184189
4	9391777	9396382	100	9.01529560204149
4	9396403	9402341	100	11.667376075206416
4	9402515	9407380	100	13.114521388526551
4	9407421	9411365	100	10.059492685304797
4	9411427	9418346	100	15.295848337211389
4	9418511	9427695	100	23.785158642309852
4	9427699	9435715	100	18.42134305761033
4	9435775	9467261	100	22.118081497002606
4	9467323	9475146	100	26.649303168854566
4	9475338	9487982	100	43.86188308084816
4	9488003	9497447	100	15.890952928445458
4	9497492	9507908	100	31.219515025393235
4	9508032	9554732	100	58.4169820739451
4	9554758	9560763	100	28.185988469463485
4	9560776	9572169	100	32.42794926402892
4	9572178	9579170	100	33.928945890027876
4	9579181	9583362	100	29.56946912405997
4	9583406	9587551	100	20.81149782014439
4	9587576	9596205	100	23.606832738795656
4	9596210	9600651	100	15.55824134522426
4	9600670	9605300	100	17.77623281920535
4	9605322	9610357	100	12.418862720643729
4	9610359	9616385	100	16.07418178243158
4	9616399	9621432	100	12.35121785710049
4	9621450	9625653	100	14.101688991257344
4	9625665	9632327	100	14.525019188874978
4	9632404	9642123	100	11.657814282609838
4	9642124	9647595	100	24.956448185365595
4	9647617	9660696	100	14.71175684344879
4	9660943	9666665	100	12.263249368829705
4	9666678	9669568	100	14.133145962860318
4	9669569	9675259	100	16.228232851227357
4	9676119	9684242	100	17.548220658079913
4	9684256	9697031	100	20.09308898958163
4	9697127	9704150	100	13.562103825502657
4	9704164	9710691	100	12.84426358380216
4	9710729	9734917	100	21.265013112147482
4	9734994	9739396	100	31.78463719475731
4	9739466	9749076	100	29.219072942626283
4	9749128	9764584	100	43.898163644816734
4	9764721	9794312	100	56.06389446092582
4	9794333	9833056	100	39.04496938136757
4	9833071	9838094	100	38.140163585369045
4	9838096	9849610	100	32.09178546444431
4	9849636	9852570	100	26.834824852883386
4	9852573	9862119	100	25.035711613397382
4	9862361	9867053	100	16.24110171001822
4	9867070	9870973	100	16.489933999470438
4	9870997	9878107	100	13.345628406256743
4	9878121	9891575	100	10.01678876999435
4	9891920	9908395	100	11.409732741382523
4	9908442	9916381	100	14.999344088219924
4	9916423	9919876	100	12.412310937905183
4	9919892	9924286	100	13.200499092761664
4	9924319	9934061	100	10.811914078973746
4	9934096	9949272	100	11.908740330641841
4	9949293	9957646	100	12.036627066804137
4	9957724	9964769	100	13.615149875830067
4	9965157	9969223	100	12.591290166637503
4	9969256	9982953	100	13.322337972346421
4	9983034	9989709	100	17.544018917638134
4	9989857	9996721	100	22.607342444467335
4	9996750	10009076	100	17.715908096862726
4	10009141	10013427	100	12.809463595629573
4	10013521	10016247	100	10.51890449271298
4	10016259	10025053	100	12.252187502994971
4	10025058	10029044	100	40.071395868931404
4	10029104	10035409	100	37.18793924284492
4	10035411	10041657	100	12.819681784945807
4	10041716	10047107	100	14.37567426050353
4	10047122	10052219	100	12.063444535170564
4	10052238	10059708	100	11.606381192839564
4	10059767	10064010	100	12.92680432099609
4	10064030	10071221	100	16.113916604899543
4	10071244	10079345	100	11.304204416748515
4	10079376	10082792	100	13.394940821892444
4	10082807	10101314	100	23.24383681729612
4	10101315	10114225	100	20.79399779576937
4	10114244	10117808	100	27.88901032684907
4	10117814	10125937	100	30.24646043110686
4	10125973	10151191	100	28.585259066338338
4	10151603	10151603	1	1.0
4	10151611	10198814	100	54.78746839002315
4	10198828	10204589	100	36.038725920224415
4	10204611	10207950	100	40.29322307004255
4	10207960	10225733	100	41.484513525628145
4	10225748	10233255	100	21.01359798087581
4	10233318	10238620	100	22.156377802128205
4	10238628	10241461	100	25.5731084686293
4	10241549	10245737	100	24.09789775695483
4	10245778	10251210	100	15.88386993862229
4	10251221	10254954	100	30.29359137149973
4	10255034	10276658	100	33.08830697701867
4	10276699	10285365	100	35.872222052410926
4	10285372	10285372	1	1.0
4	10285376	10293690	100	44.114426495387704
4	10293694	10302788	100	18.203830337959573
4	10302853	10308996	100	9.140708687781899
4	10309019	10315593	100	7.931107141990385
4	10315612	10321596	100	18.673811123145224
4	10321648	10325489	100	12.502212102786586
4	10325508	10330103	100	19.221656631958755
4	10330116	10335329	100	10.832930019976693
4	10335457	10341749	100	12.351838345709265
4	10341858	10345829	100	11.489462345340531
4	10345830	10350688	100	12.16041382735849
4	10350851	10367514	100	15.474577671629774
4	10367524	10381927	100	24.94412716294061
4	10381958	10385340	100	26.606478535152988
4	10385343	10389451	100	28.336507653348892
4	10389469	10405037	100	26.259463156140704
4	10405077	10417008	100	34.66479169684084
4	10417029	10425937	100	17.388106263666742
4	10425947	10441539	100	27.30803312264461
4	10441594	10447602	100	14.29718035754393
4	10447674	10462724	100	11.612404714962423
4	10463150	10481545	100	20.97526662025451
4	10481571	10481571	1	1.0
4	10481750	10489724	100	30.911504761409223
4	10489745	10498551	100	33.77298462210744
4	10498561	10515652	100	39.810443484469594
4	10515750	10520946	100	37.80230971085196
4	10520968	10525735	100	39.882369361934416
4	10525738	10531305	100	37.79053952234054
4	10531313	10541446	100	36.4642251249759
4	10541452	10548323	100	37.97891825985206
4	10548374	10552534	100	31.230121550192514
4	10552537	10556377	100	34.649675311277015
4	10556394	10571465	100	26.080560473412874
4	10571523	10579004	100	20.69120669214616
4	10579029	10583926	100	19.13946232076715
4	10583949	10590101	100	26.758169242647398
4	10590140	10596539	100	15.263774679503975
4	10596545	10601303	100	12.691527185108793
4	10601493	10608261	100	19.28887010077583
4	10608322	10615437	100	13.370587622259787
4	10615627	10624535	100	12.46182710720812
4	10624609	10631839	100	19.12811166264734
4	10631847	10637326	100	15.349370346543378
4	10637346	10641407	100	16.70775696821848
4	10641518	10645062	100	21.18711526449816
4	10645087	10649301	100	19.22511904234431
4	10649363	10660491	100	24.49992057793716
4	10660573	10666963	100	20.723607883172917
4	10667038	10671548	100	11.838323970048336
4	10671551	10676422	100	13.913891950279279
4	10676438	10684556	100	16.54455608811957
4	10684634	10697049	100	18.360006887999866
4	10697054	10717134	100	19.45480208645799
4	10717217	10721412	100	12.450035182661331
4	10721431	10725715	100	11.368747741842096
4	10725807	10731305	100	11.982214262565709
4	10731366	10736488	100	13.569408808223208
4	10736548	10740973	100	12.441480532085716
4	10740983	10745126	100	13.622561118186002
4	10745163	10750302	100	14.651315011158538
4	10750315	10756042	100	10.484471514573261
4	10756073	10760799	100	12.439827756473733
4	10760985	10765129	100	16.724293319998306
4	10765143	10768736	100	18.69173265490668
4	10768906	10772796	100	15.246257965647114
4	10772797	10777614	100	12.083017554745428
4	10777653	10781328	100	13.97397492779314
4	10781363	10784707	100	23.07830721288591
4	10784713	10787960	100	15.730036823845047
4	10788008	10792837	100	11.97632922312167
4	10792905	10795734	100	20.51832606168825
4	10795746	10795746	1	1.0
4	10795750	10798827	100	19.524504835947546
4	10798845	10811605	100	36.47988760490779
4	10811618	10815152	100	22.914173291265833
4	10815178	10820366	100	20.48869162858651
4	10820438	10825068	100	27.5466758111939
4	10825082	10829466	100	14.557655919657488
4	10829597	10837381	100	12.200093880904554
4	10837407	10851951	100	14.434954661682841
4	10851966	10857644	100	14.866393048500882
4	10857647	10863286	100	16.280794159246714
4	10863346	10867223	100	12.892690982267801
4	10867225	10872302	100	18.032198997820995
4	10872447	10876599	100	16.044939162536224
4	10876645	10890425	100	35.69834414297951
4	10890437	10897108	100	14.48307786147625
4	10897117	10921535	100	32.13074036346835
4	10921542	10924407	100	11.801600772019118
4	10924516	10931762	100	16.482249681374064
4	10931779	10938359	100	16.132387109113164
4	10938652	10946587	100	16.983116647113114
4	10946724	10957685	100	29.040127078587144
4	10958253	10971023	100	36.20982691685987
4	10971025	10980365	100	17.442200588624125
4	10980649	10998623	100	16.9251941714215
4	10998634	11023532	100	17.33904050739244
4	11023536	11030093	100	17.98809700050602
4	11030128	11033854	100	22.85005246364297
4	11033889	11038254	100	16.730283794012898
4	11038303	11041891	100	17.438704973749108
4	11041907	11047198	100	13.207390011110558
4	11047244	11053481	100	14.04100217939688
4	11053722	11071263	100	16.341357849879795
4	11071301	11074438	100	15.550489372738955
4	11074586	11078911	100	12.449988345149293
4	11078931	11082084	100	17.878049179280694
4	11082144	11088131	100	39.940804220744994
4	11088134	11091472	100	35.085735681309245
4	11091475	11094343	100	29.165613339786027
4	11094358	11099212	100	27.707802093231084
4	11099298	11104540	100	24.364046941190534
4	11104554	11109157	100	41.09696946279754
4	11109166	11119086	100	17.271625876316286
4	11119185	11124503	100	18.12367383224981
4	11124557	11129846	100	14.641077997031054
4	11129870	11138540	100	19.01038681749109
4	11138694	11151530	100	21.450073349876725
4	11151823	11172537	100	22.423647885761106
4	11172678	11191625	100	25.137539419761275
4	11191641	11199521	100	28.746854265135866
4	11199600	11203974	100	32.026015548220215
4	11203988	11208701	100	15.920686256078763
4	11208713	11213329	100	17.474583319282686
4	11213366	11218687	100	16.387384371150148
4	11218759	11227006	100	17.43481959719205
4	11227029	11236955	100	14.458100720538862
4	11236983	11246153	100	12.920018974871255
4	11246171	11255177	100	13.68753697335723
4	11255216	11263553	100	12.904181417962931
4	11263691	11279397	100	10.906827278208066
4	11279400	11287866	100	18.599533468859136
4	11287924	11296649	100	21.45485201529113
4	11296676	11315371	100	14.13894637928722
4	11315670	11327743	100	15.7534836567663
4	11327868	11338868	100	20.366215784739893
4	11338949	11348232	100	39.239349089450876
4	11348369	11357484	100	39.73922229610819
4	11357485	11366071	100	27.628064046033153
4	11366194	11382475	100	24.083346932033592
4	11382522	11391276	100	25.74645705104615
4	11391287	11399260	100	28.611042902550437
4	11399296	11406311	100	20.924770951593096
4	11406322	11414214	100	13.19326927542885
4	11414304	11423197	100	17.971154117590864
4	11423486	11438881	100	19.820148386977714
4	11438947	11444741	100	16.149321601378944
4	11444746	11452599	100	16.037665110246262
4	11452612	11459108	100	20.887489646325513
4	11459254	11469556	100	15.840915450396672
4	11469573	11478689	100	17.05751216231278
4	11478769	11491844	100	13.056648401381093
4	11491882	11506918	100	12.92790280511932
4	11506986	11511317	100	13.89653589320043
4	11511373	11517564	100	15.615141604188526
4	11517584	11527124	100	24.198673617721504
4	11527162	11539409	100	14.961430004259537
4	11539458	11543595	100	20.2592825380351
4	11543596	11550851	100	19.696558473224812
4	11550898	11557748	100	19.65425979788038
4	11557790	11563670	100	17.250398246691162
4	11563677	11567897	100	18.049259284047842
4	11567919	11571564	100	18.214673373575486
4	11571597	11576047	100	14.39379594809716
4	11576087	11579571	100	17.934276580431284
4	11579574	11583172	100	19.95913565720106
4	11583184	11589021	100	16.436118936528143
4	11589024	11597679	100	14.889556198805472
4	11597706	11603431	100	13.854192876617514
4	11603442	11606525	100	18.211912761705687
4	11606567	11624821	100	30.140992815844843
4	11624840	11629275	100	26.82866154417104
4	11629278	11634365	100	21.71957120808911
4	11634416	11638524	100	13.660952757864887
4	11638634	11645340	100	15.145959806512398
4	11645461	11653216	100	15.265607392367599
4	11653494	11658359	100	41.14999503724622
4	11658367	11665460	100	28.016201622023566
4	11665539	11673009	100	13.74622600252171
4	11673518	11680030	100	26.317054470687392
4	11680064	11684814	100	20.6845200496465
4	11684823	11702780	100	43.54751772285403
4	11702802	11707148	100	25.24513570091226
4	11707295	11714356	100	23.82902023959773
4	11714362	11727814	100	15.564765981697256
4	11727816	11730342	100	15.579011564560922
4	11730354	11733775	100	21.21547861188433
4	11733825	11740833	100	16.859463451987473
4	11742968	11754772	100	18.864080062177884
4	11754773	11764325	100	14.936286377252411
4	11764332	11775287	100	14.770290239237802
4	11775328	11784023	100	20.822430665939947
4	11784035	11789442	100	15.710596687679988
4	11789468	11791502	100	16.666213415909763
4	11791513	11799298	100	33.41397746368813
4	11799352	11806076	100	25.240092240952414
4	11806079	11807936	100	17.79163170798638
4	11808005	11810777	100	13.626967918489765
4	11810809	11813524	100	19.10829466875571
4	11813526	11816014	100	14.992601128852776
4	11816017	11819672	100	20.71637404169475
4	11819681	11822600	100	20.988334248401685
4	11822609	11826369	100	32.19179947335658
4	11826373	11831010	100	40.31284019616679
4	11831074	11851868	100	34.722226404953076
4	11851869	11855629	100	16.417317233379155
4	11855659	11858393	100	11.011659237653326
4	11858467	11867942	100	16.60786426079265
4	11867947	11877181	100	12.593912823818918
4	11877222	11883030	100	21.674078076490126
4	11883487	11887066	100	18.929640950677207
4	11887086	11889882	100	17.99631431741021
4	11889921	11905191	100	45.73718549385458
4	11905205	11910668	100	17.34257830369011
4	11910731	11915966	100	29.526345333378476
4	11915984	11920467	100	19.12396499752861
4	11920485	11924356	100	16.19346964150811
4	11924377	11929121	100	24.98568096207466
4	11929127	11932417	100	19.03398367866164
4	11932528	11977594	100	33.66565598273232
4	11977621	11993353	100	18.848674417726514
4	11993363	12000292	100	15.296065378733871
4	12000297	12015050	100	19.54002618585101
4	12015080	12019205	100	18.670614730034153
4	12019240	12025122	100	19.22310704083942
4	12025264	12031326	100	17.4196480287709
4	12031353	12034681	100	33.05547156963216
4	12034689	12039866	100	16.086311383212877
4	12039876	12044627	100	13.496472746332344
4	12044648	12048081	100	16.09374899005329
4	12048087	12056161	100	14.97318265822581
4	12056175	12062028	100	15.007856798659908
4	12062152	12067791	100	13.231094209665379
4	12067924	12073504	100	14.376629349651537
4	12073739	12079421	100	17.60791993591762
4	12079422	12083536	100	20.468163698952964
4	12083547	12088402	100	24.85419775511665
4	12088412	12105823	100	35.22107515335597
4	12105872	12109703	100	15.790854636106289
4	12109711	12113398	100	14.980294642958206
4	12113432	12116416	100	22.270180896311132
4	12116443	12119300	100	24.152777653263044
4	12119301	12122266	100	17.997098383214894
4	12122287	12125567	100	12.114817037540114
4	12125582	12129052	100	13.34689687621617
4	12129086	12132395	100	10.413479493310149
4	12132396	12135476	100	20.85058012211362
4	12135481	12154006	100	20.389043092122066
4	12154015	12161433	100	38.7652895861127
4	12161468	12165266	100	21.1725259489446
4	12165368	12169287	100	27.188850058828812
4	12169292	12172487	100	11.753996820094187
4	12180332	12194349	100	15.129843855346795
4	12194410	12202116	100	16.500293156971296
4	12202118	12214253	100	15.446367633976536
4	12214872	12222346	100	16.43955205601812
4	12222372	12226259	100	27.48482846389089
4	12226375	12233098	100	15.690504878210039
4	12233119	12243032	100	13.664727256805072
4	12243038	12264417	100	20.12225530788453
4	12264703	12272697	100	21.64243626362228
4	12272713	12279526	100	17.56072909209831
4	12279575	12284777	100	11.360178982517656
4	12284778	12294703	100	15.808483835069396
4	12294709	12301353	100	16.09735846335049
4	12301396	12306940	100	16.957431406337335
4	12306949	12311021	100	16.03921811144035
4	12311067	12317803	100	13.970002764034945
4	12317809	12325427	100	15.030620369673827
4	12325435	12336063	100	19.48591319628087
4	12336070	12339151	100	14.631628614706003
4	12339165	12355405	100	37.81968179556617
4	12355414	12361399	100	12.363882953130371
4	12361404	12363794	100	15.557203574435356
4	12363832	12368894	100	17.406434713677292
4	12368911	12371685	100	14.415844708733133
4	12371695	12383808	100	16.873394599866337
4	12383828	12387644	100	9.824196609374027
4	12387661	12394402	100	13.63316611552073
4	12394528	12398455	100	14.89356178097141
4	12398538	12401636	100	10.67771163312613
4	12401639	12414655	100	18.99923823420852
4	12414666	12418222	100	12.49218941420699
4	12418225	12422928	100	20.41490376635597
4	12423058	12431189	100	42.68203688262544
4	12431197	12445744	100	31.556664931050225
4	12445745	12464720	100	56.5429569528401
4	12464780	12464780	1	1.0
4	12464904	12470924	100	53.707758333830576
4	12471106	12500744	100	40.53138350369752
4	12500746	12526138	100	24.631498191952794
4	12526179	12529609	100	15.930362350306893
4	12529738	12533018	100	14.403444355147847
4	12533057	12536244	100	13.43878434262703
4	12537299	12542383	100	14.97525186667298
4	12542407	12555533	100	46.243357389081595
4	12555560	12555560	1	1.0
4	12555640	12559463	100	33.91389616983221
4	12559505	12564552	100	28.59535869178614
4	12564643	12569054	100	37.336982026888386
4	12569203	12573464	100	20.635390290296776
4	12573480	12577126	100	21.939280934733432
4	12577153	12581439	100	13.223717801984243
4	12581497	12585019	100	11.756920894600022
4	12585022	12587653	100	9.52494832379417
4	12587666	12592249	100	10.054013009202905
4	12592365	12596340	100	8.34527649347423
4	12596367	12609589	100	23.25212861649623
4	12609820	12615964	100	27.997352130992354
4	12616004	12619768	100	12.394656517584828
4	12619791	12625490	100	16.91357228073153
4	12625507	12631254	100	14.623381674875638
4	12631279	12633661	100	24.109205363757056
4	12633680	12635698	100	18.738056175727877
4	12635706	12639236	100	15.895941503674187
4	12639310	12643159	100	11.438652790253776
4	12643184	12651557	100	17.099678734381556
4	12651576	12655607	100	13.382797454485974
4	12655615	12659570	100	9.509339625463639
4	12660062	12664642	100	8.111027415726447
4	12664647	12667141	100	13.08762444958716
4	12667153	12674887	100	13.951122627431573
4	12674950	12680648	100	33.47604685457628
4	12680700	12686016	100	29.190501320311206
4	12686024	12688896	100	16.01979073215759
4	12688921	12693754	100	15.352112391487722
4	12693759	12696962	100	14.977212510552498
4	12696989	12699731	100	18.52030013384093
4	12699732	12702948	100	23.463399863500154
4	12702950	12707510	100	20.495501306268103
4	12707519	12714313	100	19.80056392356004
4	12714351	12717485	100	24.357166578265982
4	12717516	12735782	100	46.136790708671974
4	12736051	12765843	100	62.83516476545797
4	12765845	12782666	100	57.036093324680806
4	12782684	12783015	3	2.5992207670622682
4	12783072	12802770	100	48.25332424515183
4	12802772	12812349	100	35.48711643120435
4	12812421	12825569	100	42.44922576041333
4	12825686	12866394	100	58.3612314732859
4	12866411	12890827	100	53.412192798890686
4	12891047	12902996	100	45.34738872910147
4	12903072	12905295	100	17.778214731383066
4	12905321	12908925	100	11.765705349122697
4	12908938	12913921	100	26.61527805504828
4	12914029	12914029	1	1.0
4	12914280	12914280	1	1.0
4	12914360	12919788	100	55.49335558245656
4	12919810	12923127	100	49.931496980944345
4	12923148	12941527	100	31.527246358711885
4	12941551	12945782	100	12.989134752584341
4	12945794	12948355	100	11.070996118401148
4	12948392	12951218	100	11.631669783756315
4	12951226	12953654	100	31.65856305067316
4	12953776	12956788	100	24.390381230760283
4	12956826	12958921	100	18.622564719318
4	12958942	12961409	100	17.435984555771512
4	12961462	12965364	100	15.992740124731853
4	12965460	12967726	100	17.25379570406526
4	12967736	12970729	100	18.478880405201195
4	12970791	12973228	100	14.736241369242894
4	12973263	12975481	100	15.067893405978634
4	12975484	12978816	100	15.633034643854796
4	12978850	12982169	100	15.06868591546361
4	12982196	12984771	100	12.339319866926747
4	12984776	12987142	100	15.073319144113285
4	12987147	12991244	100	13.340055838095168
4	12991246	12995127	100	19.231337958265044
4	12995128	12997398	100	27.004960849485542
4	12997428	12999395	100	18.664317935047258
4	12999399	13001787	100	17.960095131891773
4	13001855	13003802	100	16.689656027292813
4	13003813	13005576	100	24.53058889989015
4	13005585	13007648	100	29.496881255469127
4	13007673	13009793	100	26.277963633864815
4	13009800	13014791	100	29.14617713610142
4	13014807	13019643	100	16.45821387036922
4	13019688	13022610	100	29.79223360241296
4	13022663	13026194	100	38.683711297632854
4	13026272	13043045	100	55.482980079766925
4	13043069	13048560	100	27.64417832922298
4	13048592	13052077	100	18.763997991140993
4	13052083	13056345	100	16.859679625338003
4	13056359	13060317	100	44.28893588450735
4	13060338	13066726	100	35.9825260744916
4	13066779	13069083	100	24.35915557048854
4	13069109	13072665	100	18.736816051168137
4	13072715	13076370	100	20.17143641221365
4	13076380	13080905	100	19.297752426651826
4	13080907	13083438	100	23.957758243008726
4	13083449	13085941	100	27.172360135270587
4	13085958	13088867	100	23.533470268313536
4	13088942	13092508	100	35.01777040603157
4	13092514	13095014	100	20.908561596670303
4	13095020	13099710	100	32.35784334299823
4	13099730	13104966	100	23.14918795636335
4	13105200	13114523	100	37.68832492840059
4	13114541	13117218	100	35.61314790161529
4	13117239	13121618	100	40.90259926876065
4	13121627	13123501	100	26.35306479946646
4	13123506	13128689	100	29.182188394380358
4	13128696	13133435	100	22.626480360182992
4	13133449	13137397	100	21.761007340448195
4	13137412	13140744	100	18.469338801221767
4	13140762	13145032	100	19.016884984910174
4	13145043	13150001	100	15.15523887701606
4	13150019	13157468	100	17.798459323514603
4	13158005	13163137	100	20.56677026760415
4	13163318	13166545	100	21.086733259164085
4	13166555	13174897	100	15.214797722384962
4	13174914	13184760	100	41.50774680323819
4	13184793	13188899	100	22.110201005909552
4	13188918	13191903	100	18.544461147606803
4	13191910	13206783	100	14.342789323043228
4	13207171	13216888	100	22.179957066307374
4	13216947	13224546	100	18.433048929595554
4	13224613	13231435	100	21.200093734627295
4	13231992	13241408	100	26.207761778891594
4	13241436	13248584	100	26.106111851542956
4	13248594	13251683	100	34.19718466911479
4	13251733	13254779	100	30.85558050991071
4	13254781	13257268	100	28.337817709356173
4	13257283	13260953	100	25.801000590039337
4	13260965	13272218	100	28.83575240090619
4	13272223	13275159	100	20.61646400243506
4	13275204	13279581	100	19.200973587358636
4	13279588	13282588	100	37.57674670485899
4	13282637	13285502	100	42.360862141063905
4	13285513	13298760	100	41.74654846778366
4	13298790	13303063	100	17.45605735310067
4	13303115	13306762	100	23.62422258876228
4	13306763	13311085	100	20.976922009763715
4	13311090	13314073	100	21.448444741157225
4	13314097	13317172	100	30.86871444327887
4	13317183	13321169	100	31.128214305850232
4	13321184	13324587	100	28.789886137092488
4	13324593	13327776	100	25.521573578808077
4	13327777	13332254	100	20.56901274732495
4	13332258	13344942	100	26.879954458286917
4	13345078	13349575	100	17.742718012684218
4	13349663	13364885	100	24.827570332292126
4	13364901	13368643	100	21.68657488442491
4	13368650	13371066	100	23.023108197203623
4	13371087	13373232	100	17.367580585891965
4	13373296	13375476	100	17.257871778539613
4	13375486	13377411	100	19.273971816518387
4	13377418	13380043	100	17.31979207837163
4	13380045	13382691	100	14.513243802127676
4	13382702	13387737	100	15.188258033188635
4	13387895	13395514	100	22.72646353850982
4	13395530	13400265	100	22.16303575384446
4	13400355	13406501	100	20.077086728568325
4	13406747	13413259	100	30.176103484151515
4	13413263	13417467	100	23.765175270513367
4	13417471	13421207	100	20.58281246166579
4	13421209	13423663	100	14.440164586349251
4	13423670	13427100	100	24.115763894862628
4	13427103	13431332	100	19.314265631455786
4	13431547	13438002	100	22.317561881209365
4	13438190	13447964	100	38.04893334541124
4	13448159	13448159	1	1.0
4	13448186	13455498	100	27.593094083790522
4	13455534	13460417	100	16.88644550432241
4	13460448	13466288	100	23.193720839810194
4	13466289	13471650	100	32.90478373635778
4	13471672	13478872	100	27.378067839380037
4	13478901	13485631	100	18.308901551468267
4	13485882	13492415	100	17.74116695767424
4	13492479	13497744	100	16.881345453837064
4	13497758	13502645	100	15.545234011093132
4	13502692	13507742	100	19.460849340730167
4	13507755	13511588	100	18.23817805398963
4	13511591	13516036	100	11.901789637316952
4	13516126	13523995	100	21.55230438807832
4	13523998	13543579	100	25.285080482230967
4	13543584	13546461	100	14.007400926584431
4	13546463	13550857	100	24.080345419963106
4	13550894	13553969	100	17.457859525291532
4	13553975	13556851	100	17.519520269775178
4	13556875	13559478	100	12.231695567835352
4	13559489	13565387	100	25.922956778403574
4	13565413	13570434	100	37.61475786959854
4	13570692	13576169	100	24.806657283612473
4	13576205	13585305	100	18.38058618133561
4	13585328	13590340	100	24.179751686164565
4	13590469	13594581	100	28.60663431983157
4	13594600	13599409	100	19.515084680632953
4	13599577	13609123	100	17.282092705120036
4	13609146	13631945	100	15.57351492118045
4	13632089	13642984	100	15.48430554585083
4	13642987	13648191	100	18.49683296404914
4	13648193	13655310	100	18.88441789238281
4	13655321	13660043	100	16.170322568377863
4	13660148	13668716	100	13.572056802538356
4	13668719	13674471	100	18.2865410714006
4	13674474	13678326	100	18.626587571831813
4	13678386	13683718	100	18.561431607248885
4	13683728	13687207	100	17.036638619724982
4	13687210	13691077	100	19.479811378945648
4	13691166	13695564	100	14.304955508189344
4	13695687	13699523	100	16.595816594458555
4	13699605	13713832	100	22.56212641297263
4	13713838	13721224	100	16.60729144936286
4	13721226	13755098	100	50.80498088031345
4	13755132	13759495	100	26.26410560019124
4	13759558	13765296	100	16.883945184546715
4	13765330	13778071	100	19.22376211866171
4	13778082	13783787	100	19.590077145716464
4	13783794	13788244	100	17.015774569319838
4	13788318	13798306	100	22.49773919996663
4	13798327	13802620	100	16.419004983559148
4	13802660	13805563	100	17.243333202991245
4	13805600	13809947	100	18.86710910227289
4	13809989	13820064	100	12.200302354746071
4	13820323	13824561	100	14.30413280859538
4	13824613	13833678	100	14.348984016055887
4	13833682	13839382	100	22.001212553078606
4	13839445	13844826	100	19.372208024923438
4	13844830	13850173	100	21.70173527915209
4	13850204	13853909	100	15.346200202905905
4	13853921	13856261	100	13.64241576863488
4	13856288	13860472	100	15.061987875843798
4	13860525	13876374	100	29.783724994343793
4	13876407	13880838	100	12.772406381481748
4	13880898	13885849	100	16.03409631737918
4	13885863	13889931	100	13.40915885214347
4	13889963	13895623	100	15.394757734151767
4	13895670	13900052	100	16.27952273017699
4	13900394	13907543	100	24.129228591561194
4	13907575	13912271	100	14.345740976006383
4	13912283	13915071	100	8.358120486632842
4	13915083	13933284	100	28.966392047189963
4	13933302	13941328	100	35.03336575854286
4	13941363	13949626	100	33.906600723598736
4	13949852	13954006	100	21.91463824691178
4	13954067	13959134	100	15.121007266794365
4	13959139	13964272	100	16.94696958600027
4	13964290	14007996	100	34.494850157586704
4	14008495	14024252	100	34.31457047330338
4	14024255	14035394	100	24.46089121720812
4	14035407	14038349	100	15.360568801717783
4	14038354	14040439	100	16.862149467773193
4	14040441	14042865	100	15.412113089900146
4	14042900	14045632	100	15.076808576590267
4	14045646	14048252	100	21.14073512281952
4	14048277	14052350	100	23.77092539591565
4	14052365	14060646	100	23.206042005272266
4	14060650	14067694	100	17.61540359393412
4	14067712	14071723	100	26.41891367600694
4	14072238	14078746	100	25.02779480312058
4	14078773	14087516	100	17.15936398546593
4	14087522	14089755	100	19.572981739785945
4	14089771	14093359	100	17.547141780965894
4	14093401	14118415	100	42.09106727313409
4	14118420	14122477	100	17.793568657368247
4	14123021	14144715	100	19.651242692597233
4	14144756	14150232	100	18.634313175373503
4	14150252	14153129	100	15.199326386700427
4	14153145	14155716	100	22.276582763716043
4	14155753	14158938	100	22.90524076368221
4	14158945	14162023	100	26.34357429053427
4	14162042	14167920	100	34.75341950147663
4	14167945	14171593	100	19.173644976498686
4	14171615	14178907	100	16.108017947113645
4	14178964	14182244	100	16.389511120142966
4	14182316	14194986	100	23.746521343037802
4	14195045	14199657	100	22.6986903143881
4	14199715	14206397	100	22.009112418913766
4	14206418	14214725	100	32.78444629603056
4	14214742	14221106	100	20.915083493698937
4	14221108	14222923	100	18.429362317548794
4	14222933	14226279	100	35.01995159497854
4	14226288	14233980	100	27.938448766618077
4	14234299	14244903	100	44.30215982347158
4	14244980	14264931	100	24.64576104509971
4	14265855	14310627	100	39.728954983182724
4	14310672	14319062	100	20.999539416108693
4	14319080	14323710	100	39.222230501538284
4	14323722	14327453	100	31.496379633006903
4	14327715	14345478	100	28.002478984392592
4	14345482	14361621	100	40.722938841745055
4	14361695	14367218	100	23.712648573854224
4	14367289	14458561	100	28.126667875573876
4	14458625	14462517	100	19.768928599229685
4	14462551	14467349	100	33.248634172499
4	14467361	14472785	100	26.275485068653783
4	14472870	14486319	100	26.154213696959783
4	14486510	14509102	100	29.455757023061825
4	14509122	14513589	100	22.25693457879917
